episode,reward
7873730,-1.0
7892963,-1.0
7912105,-1.0
7931217,-1.0
7950265,-1.0
7969378,-1.0
7986785,-0.13
7997734,-0.11
8008532,-0.215
8018927,-0.24
8029258,-0.28
8039796,-0.24
8050150,-0.315
8060548,-0.185
8070876,-0.14
8081175,-0.155
8091355,-0.15
8101599,-0.03
8111786,-0.175
8121942,-0.155
8132110,-0.12
8142425,-0.125
8152902,-0.235
8163018,-0.23
8173133,-0.285
8183509,-0.21
8193703,-0.035
8203825,-0.18
8214066,-0.2
8224335,-0.215
8234542,-0.15
8244801,-0.265
8255095,-0.135
8265206,-0.295
8275339,-0.195
8285492,-0.13
8295885,-0.345
8306304,-0.015
8316524,-0.17
8326759,-0.28
