episode,reward
3145435,0.275
3164180,0.175
3182813,-0.1575
3201468,-0.2025
3220296,0.165
3238981,0.0175
3257764,0.1875
3276663,-0.035
3295438,0.18
3314433,0.165
3333672,-0.175
3352585,0.2475
3371224,0.0925
3390109,0.025
3408855,-0.06
3427757,0.1725
3446401,-0.0175
3465067,0.2775
3483862,0.0925
3502336,0.0925
3520907,0.1075
3539882,0.1375
3558647,0.0475
3577352,0.245
3596130,0.1375
3614951,-0.1475
3633878,0.0725
3652812,-0.1975
3671512,0.2175
3690317,0.08
3709101,0.04
3727970,0.115
3746313,-0.1225
3765108,0.1275
3783515,0.225
3802348,-0.0975
3821068,-0.155
3839996,0.0175
3858438,0.185
3877438,-0.07
