episode,reward
20122458,0.04
20151917,-0.19
20181088,-0.235
20210630,-0.145
20240554,0.1625
20270174,0.0625
20299953,-0.045
20329518,-0.24
20358792,0.0575
20388207,-0.0725
20418039,-0.25
20447451,-0.23
20476860,0.17
20506673,0.18
20539539,0.85
20580321,1.4175
20622190,1.25
20664575,1.1825
20708683,2.0775
20753414,1.8
20797006,2.05
20840935,2.255
20886242,1.4325
20931161,1.6175
20976142,1.9125
21021812,2.1575
21068205,1.63
21113268,1.6375
21159321,2.135
21205669,1.955
21253070,1.605
21299539,2.385
21346541,1.5425
21393195,1.925
21440297,1.5575
21487120,2.1
21534028,1.9275
21581106,1.4625
21627337,1.7275
21674452,1.6775
