episode,reward
37627064,0.04
37771992,2.92
37917674,-5.995
38063429,4.775
38208563,-0.12
38354139,5.38
38499282,-5.535
38644928,6.22
38789794,0.905
38934701,-6.25
39079967,6.715
39225792,13.065
39370619,-2.67
39454760,1.28
39529168,-4.33
39600532,1.245
39673504,-8.405
39743576,-1.96
39814700,-1.525
39884784,-2.675
39953334,-4.78
40022932,5.12
40093047,-2.145
40160827,6.775
40229437,6.37
40297418,-3.57
40362942,-3.27
40427267,1.435
40491440,-4.39
40556237,-10.335
40622507,7.39
40689421,-7.475
40756814,2.82
40822170,6.05
40885680,-3.88
40948487,-3.245
41011134,-2.095
41074753,-12.1
41136820,0.75
41199593,-5.325
