episode,reward
24356695,0.0525
24377367,-0.2975
24397540,0.205
24417938,0.1825
24438659,0.025
24458787,-0.0425
24479060,0.03
24499155,0.0125
24519342,0.21
24539798,-0.205
24560103,-0.2625
24580806,-0.11
24601120,-0.0675
24621765,-0.085
24642244,0.1825
24662766,-0.035
24683003,0.0475
24703256,0.2275
24723251,0.045
24743513,0.11
24763891,-0.005
24784314,-0.2375
24804940,-0.0775
24825314,-0.1925
24845780,0.475
24866179,0.1725
24886387,0.365
24906776,-0.23
24927294,-0.09
24947672,0.215
24974504,0.2575
25001021,-0.0075
25027478,0.4525
25055853,0.475
25084441,-0.355
25112566,-0.065
25140204,0.045
25167844,0.2925
25196504,-0.2
25223834,0.315
