episode,reward
38710470,0.0875
38731155,0.065
38751872,-0.125
38772625,0.1125
38793285,0.0625
38813620,0.0125
38833984,0.2475
38854508,0.075
38874726,-0.1525
38895498,0.25
38916171,0.0175
38936437,-0.07
38956943,0.175
38977092,-0.0075
38997598,0.335
39021309,0.1325
39044640,0.2975
39069614,0.4325
39096151,0.03
39123108,0.07
39150144,-0.0775
39177016,0.515
39203025,0.5625
39228526,0.1425
39255809,0.3625
39282606,0.2425
39309597,0.2475
39336443,-0.0125
39364835,-0.0275
39391957,0.1075
39419393,0.1125
39447033,0.2725
39473600,-0.235
39501394,0.01
39529443,0.0
39557892,-0.3075
39586240,0.1775
39614005,0.255
39641494,0.0075
39670756,-0.51
