episode,reward
41264368,-1.43
41284104,-2.27
41303497,-1.28
41323023,-0.375
41343113,-1.955
41363087,-2.69
41382716,-4.22
41402371,-1.94
41422253,-1.965
41441793,-3.545
41461354,0.21
41480504,-3.07
41500014,-1.925
41519638,-2.525
41539107,-1.92
41558553,-1.99
41578217,-2.135
41597322,-2.365
41617894,1.435
41639741,3.12
41661575,-0.295
41683572,4.64
41705674,-2.86
41728251,5.6
41750303,3.745
41772237,6.565
41793924,-0.235
41815118,5.38
41836269,3.335
41856732,-1.775
41877823,4.75
41898831,0.98
41919176,3.555
41939792,1.96
41960602,-0.41
41981900,-1.445
42002466,1.16
42023817,-1.935
42044797,-0.005
42065502,-1.35
