episode,reward
45505695,42.065
45578427,37.115
45651438,40.795
45724441,42.45
45797412,38.36
45870529,41.795
45943279,35.515
46015699,39.265
46088769,36.415
46157894,27.445
46215364,32.405
46274075,25.22
46330983,37.965
46386549,26.485
46441239,25.405
46494936,28.25
46547143,15.17
46596675,17.53
46645471,15.455
46694566,18.02
46742853,13.08
46792164,16.6
46841640,9.735
46890039,12.57
46938546,12.36
46986132,7.115
47034281,9.27
47081738,9.325
47129655,3.68
47177169,1.26
47224735,11.465
47272256,11.76
47321136,22.61
47368920,13.415
47417665,17.86
47465882,19.105
47514253,6.295
47562789,10.185
47611777,11.01
47661545,21.535
