episode,reward
21334543,0.3075
21355200,0.2825
21375833,-0.0625
21396498,0.0925
21417476,0.0975
21438163,-0.035
21459069,0.245
21480066,0.26
21500921,-0.04
21521391,0.09
21541818,0.29
21562516,-0.0425
21583174,0.0025
21604025,0.25
21624817,-0.2775
21650596,-0.035
21679082,0.0275
21706673,0.6475
21734782,0.22
21763184,0.02
21790178,0.415
21819308,0.2025
21848403,0.3175
21877560,0.565
21905387,0.1
21933511,0.265
21961475,-0.0775
21989792,-0.09
22017870,0.325
22045875,0.3525
22073291,0.3275
22100144,-0.07
22128291,-0.1125
22156917,0.31
22185842,0.06
22213918,0.0975
22242487,0.1975
22271411,0.2925
22300101,0.5675
22329437,0.425
