episode,reward
21720609,0.1125
21750659,-0.045
21780653,0.1375
21810640,-0.115
21840515,-0.3125
21870498,0.06
21900556,0.1025
21930195,-0.065
21959854,0.1475
21989719,-0.1
22019981,-0.27
22050263,0.04
22080422,-0.0025
22109961,0.4575
22139955,-0.18
22170211,0.0525
22205908,1.4975
22252297,1.5875
22299158,1.82
22346042,2.0375
22393306,2.28
22441607,1.635
22488853,1.435
22536030,1.98
22583941,1.69
22631451,1.355
22678873,1.965
22726176,2.05
22773068,1.72
22820156,2.485
22867966,2.4325
22915794,2.485
22964094,1.77
23011799,1.9675
23059625,1.4475
23107327,1.5825
23154051,1.785
23200597,1.12
23247558,2.055
23294663,1.75
