episode,reward
12732479,-0.04
12750040,0.1925
12767630,-0.005
12785331,0.0375
12802855,-0.1225
12820173,-0.13
12837916,0.0875
12855503,-0.1075
12873118,0.0125
12890458,0.085
12908014,0.0825
12925387,-0.075
12942845,-0.06
12960142,0.025
12977637,0.0425
12995097,0.125
13012683,0.195
13029833,-0.05
13047464,-0.0275
13064922,-0.0125
13082275,-0.055
13100134,-0.0275
13125618,0.3425
13156042,0.6575
13186020,0.645
13215519,-0.145
13245238,0.725
13274818,0.3375
13304548,0.325
13333249,0.2175
13362755,0.0675
13392554,0.11
13422508,0.14
13451635,0.15
13479818,-0.1625
13509269,0.63
13539042,0.03
13568785,0.5875
13598328,-0.135
13628373,0.4025
