episode,reward
21956065,-0.98
21972970,-0.9
21989779,-0.9
22006642,-0.96
22023696,-0.91
22040431,-0.93
22057339,-0.9
22074279,-0.95
22091171,-0.92
22108020,-0.87
22123513,-0.245
22133568,-0.21
22143645,-0.16
22153801,-0.155
22164264,-0.16
22174446,-0.2
22184645,-0.16
22194736,-0.21
22205043,-0.35
22215283,-0.225
22225711,-0.125
22236291,-0.14
22246727,-0.185
22256835,-0.155
22267105,-0.165
22277464,-0.17
22287828,-0.2
22297997,-0.28
22308089,-0.25
22318692,-0.115
22328927,-0.31
22339218,-0.225
22349513,-0.265
22359970,-0.135
22370202,-0.175
22380583,-0.31
22391191,-0.065
22401436,-0.14
22411644,-0.22
22421708,-0.235
