episode,reward
7170149,0.0375
7197750,0.0225
7225470,-0.4025
7253175,0.045
7280968,0.0375
7308516,-0.19
7336162,-0.28
7363747,-0.03
7391271,0.0975
7418695,-0.3025
7446084,-0.095
7473327,0.0275
7501285,0.0575
7528876,-0.0025
7556461,0.005
7584062,-0.3075
7611904,-0.1425
7639427,-0.2475
7667125,-0.1375
7694995,-0.15
7722912,0.0175
7750902,-0.255
7778584,-0.3375
7806711,-0.165
7834719,0.25
7880282,2.06
7926062,1.2075
7971806,1.3975
8017956,1.3025
8063425,1.815
8108348,1.7175
8154090,1.6375
8199253,1.795
8245153,1.365
8290908,1.41
8336213,1.4575
8380833,1.24
8425528,1.125
8470745,1.7775
8515493,1.925
