episode,reward
57412874,-0.2
57430320,-0.1
57447601,-0.62
57464941,-1.035
57482466,-1.855
57500048,-1.095
57517590,-1.755
57535192,-1.07
57552614,-1.34
57570035,-1.79
57587395,-4.86
57604727,-1.32
57622020,2.54
57639334,0.21
57656698,-2.48
57674136,1.955
57691592,11.895
57708830,2.415
57726236,9.545
57743550,-1.055
57760956,-1.515
57778162,2.945
57795455,3.555
57812812,2.825
57830178,3.735
57847563,2.38
57864970,1.38
57882418,0.965
57899815,5.975
57917183,-1.55
57934646,2.365
57951928,-1.575
57969293,-3.03
57986619,-2.695
58004083,1.965
58021428,7.42
58038826,6.955
58056143,0.085
58073540,7.45
58090896,-6.165
