episode,reward
13595327,7.5
13615485,-10.0
13635655,4.5
13655834,-8.0
13675986,-2.0
13696155,-3.0
13716333,2.0
13736499,5.0
13756675,-11.0
13776854,4.5
13797015,1.55
13817153,5.49
13837328,-4.63
13857497,0.39
13877647,1.31
13897797,-3.13
13917983,4.48
13938150,3.87
13958300,3.75
13978482,4.79
13998640,5.74
14018820,4.745
14038991,0.85
14059114,0.31
14079277,4.13
14099440,0.2
14119596,2.4
14139764,4.27
14159923,3.64
14180136,3.68
14200304,-0.74
14220465,3.65
14240630,-2.33
14260809,1.81
14280997,0.72
14301166,-2.69
14321343,7.07
14341512,8.22
14361682,2.86
14381886,3.77
