episode,reward
29045203,-0.0825
29064519,0.0125
29084031,0.1775
29103440,0.0775
29122709,-0.0375
29142020,0.0575
29161625,-0.13
29181145,0.0925
29200827,0.11
29220036,0.06
29239654,0.02
29259474,0.0075
29278985,0.19
29298430,0.045
29317684,0.095
29337386,0.0425
29362730,0.11
29391040,0.4575
29418892,0.39
29446347,0.57
29473979,0.3975
29501817,0.7375
29529093,0.5325
29557888,0.235
29586151,0.0525
29613301,0.645
29641025,0.1225
29669014,0.3825
29697492,0.315
29726495,0.2975
29755310,0.12
29782830,0.385
29810087,0.405
29838278,0.38
29867611,0.585
29896472,-0.0675
29926479,-0.1225
29955853,0.4625
29985729,1.005
30014690,0.2725
