episode,reward
71276256,0.115
71308050,0.0575
71339252,0.1525
71370593,-0.0675
71401948,-0.09
71433261,0.0925
71464881,-0.0875
71496203,-0.035
71527459,0.2075
71558627,-0.185
71590108,0.415
71621419,0.0175
71662798,1.8375
71709675,2.175
71756609,2.04
71802493,1.805
71850043,2.215
71897063,2.1875
71943335,2.1425
71991196,1.9975
72038963,2.1175
72086740,1.94
72134035,1.955
72181144,1.8075
72227912,1.345
72274746,2.7175
72322364,1.685
72369169,1.3925
72415938,1.64
72461263,2.08
72507573,1.9125
72554204,1.785
72600475,2.06
72646995,1.4325
72693401,1.5275
72740251,2.02
72787791,1.8825
72834316,1.895
72881044,1.9
72928294,1.5575
