episode,reward
35152821,-0.1475
35172999,0.1825
35193044,0.0975
35213111,0.1225
35232925,0.265
35252801,0.1175
35273025,-0.11
35292990,0.1525
35312769,-0.13
35333085,0.2025
35353136,0.0425
35373169,-0.195
35393598,0.17
35413792,0.035
35434214,0.205
35454098,0.0
35474223,-0.0475
35494398,0.075
35514701,0.1025
35534635,-0.2075
35554454,0.115
35574277,0.1775
35594169,0.0325
35614199,0.2225
35634237,0.3125
35654079,0.395
35674123,-0.19
35694305,0.0725
35714159,0.0
35734326,0.185
35754152,-0.005
35774007,0.075
35794033,0.36
35814075,0.2775
35834057,-0.0275
35854008,0.01
35873979,0.1075
35893729,0.155
35913885,0.15
35933586,-0.21
