episode,reward
29057189,0.25
29086430,-0.075
29115379,0.0925
29144381,0.1225
29173437,-0.1575
29202449,-0.2875
29231250,0.16
29260267,-0.1075
29288894,0.16
29317449,-0.11
29346188,-0.005
29375080,0.085
29403910,-0.1825
29432709,-0.0475
29461265,0.0675
29490756,-0.1275
29519384,0.0925
29548475,-0.235
29577479,-0.025
29606351,-0.1525
29635630,0.0725
29664906,-0.08
29694042,-0.1275
29722909,-0.295
29751603,0.0125
29780600,-0.085
29809279,0.26
29838217,0.065
29867137,0.055
29903403,1.73
29949450,1.74
29995950,1.835
30043267,1.755
30089552,1.925
30136648,2.03
30184104,2.295
30230719,1.5225
30277746,1.825
30325312,2.0575
30372243,1.4025
