episode,reward
34949138,1.055
34974274,6.585
34999403,-4.475
35024615,5.93
35049645,-4.36
35074769,-1.89
35099991,8.15
35125129,7.795
35150342,-10.365
35175403,-8.22
35200652,-1.635
35225657,-0.42
35251141,11.955
35286647,4.61
35321869,14.385
35357279,0.86
35392880,1.315
35428254,4.045
35462928,1.42
35498577,12.89
35533870,8.24
35568480,12.835
35602826,3.05
35637538,8.545
35671098,10.875
35704384,8.265
35737940,1.235
35770919,9.285
35803585,6.715
35836604,11.01
35869178,11.215
35901184,7.27
35933015,7.13
35965362,6.595
35997239,-2.375
36028895,2.61
36060776,5.675
36092058,8.48
36123304,0.16
36154687,0.84
