episode,reward
17315665,0.2025
17335055,-0.15
17354340,0.215
17373421,-0.0975
17392879,0.3025
17412161,0.2725
17431638,0.1075
17450666,-0.035
17469885,-0.0075
17489194,0.1075
17508766,0.14
17527908,0.285
17547135,0.26
17566530,0.01
17585760,-0.1525
17605254,-0.2225
17624387,-0.025
17645501,0.1875
17671836,0.425
17698924,0.7375
17725313,0.8125
17751451,0.195
17777566,0.755
17804580,0.1825
17831172,0.2375
17857345,0.0675
17884291,0.1175
17911675,0.3575
17938997,0.3675
17966470,0.115
17994647,0.76
18022979,0.785
18050478,0.7125
18078094,0.1325
18106082,0.1975
18134510,0.4525
18162951,0.16
18191390,0.2125
18218478,0.1275
18245924,0.41
