episode,reward
49179758,0.0275
49205809,-0.15
49231635,-0.025
49257519,-0.12
49283751,-0.1925
49309958,-0.2725
49336224,-0.2525
49362741,-0.085
49389002,-0.2675
49416370,0.7325
49450967,0.6075
49488734,1.2675
49528900,1.315
49570100,1.045
49609104,1.0975
49651069,1.5575
49692088,1.1375
49734169,1.6775
49777062,1.555
49818849,1.6175
49861747,1.6175
49903055,1.335
49946125,1.3825
49989083,1.76
50033414,1.525
50077952,1.105
50121357,1.27
50165870,1.795
50209176,1.7
50252783,1.5775
50297130,1.8075
50341589,2.145
50386324,1.735
50431898,1.3575
50477491,2.0775
50523100,2.25
50568535,1.8025
50614136,1.325
50660209,1.935
50705587,2.075
