episode,reward
37715265,0.055
37735670,0.215
37756577,0.0375
37777087,-0.0725
37797706,-0.105
37818517,-0.12
37839140,0.06
37859799,-0.1175
37880167,0.275
37901042,-0.13
37921546,0.0875
37942167,0.28
37962701,0.115
37983633,0.025
38004220,-0.0525
38025091,-0.195
38045998,0.06
38066897,-0.2975
38087828,0.2
38108456,0.225
38131576,0.055
38158798,0.6625
38186674,0.185
38215554,0.7925
38244231,0.235
38272923,-0.0375
38301091,-0.545
38330399,-0.0775
38360126,-0.02
38389573,0.3875
38419074,0.0875
38448216,0.46
38477242,0.535
38506737,0.3575
38535441,0.5325
38565073,0.0975
38594412,-0.0525
38623755,0.7475
38652434,0.33
38681929,0.4525
