episode,reward
7138696,0.225
7159241,-0.0075
7180088,0.145
7200475,0.05
7221420,0.2275
7242133,0.0025
7262265,0.05
7282683,0.145
7303257,0.1475
7323861,0.36
7344150,-0.0725
7364656,0.1525
7385122,0.2375
7405780,-0.205
7426062,0.1275
7446575,0.055
7466886,-0.055
7487547,-0.0275
7507941,0.3825
7532537,0.2125
7558033,0.09
7584170,0.64
7611205,0.335
7638572,0.63
7665378,0.1975
7692307,0.415
7719029,0.2475
7747006,-0.1325
7776357,-0.0425
7804696,-0.09
7833062,-0.4725
7862489,0.5675
7890540,-0.025
7919276,0.1125
7948049,0.1675
7977475,-0.25
8006555,-0.04
8035195,0.1825
8063922,-0.1625
8092283,0.7725
