episode,reward
9825568,-1.74
9848555,-3.35
9871610,-4.26
9894351,-2.26
9917184,-1.195
9940190,-2.315
9963095,-4.195
9986156,-2.76
10009200,-2.77
10032006,-2.21
10054897,-1.69
10077835,-2.885
10100766,-3.255
10123850,-2.29
10146729,-2.835
10169747,-1.675
10192741,-1.78
10215661,-1.25
10238613,-7.27
10261347,2.57
10284009,-6.855
10306679,8.0
10329475,-3.885
10352592,3.105
10375771,3.115
10398903,1.95
10422150,-1.18
10445295,3.805
10468641,-0.605
10491664,-2.655
10515045,1.57
10538386,5.78
10561771,7.63
10585134,2.715
10608569,-4.605
10632072,9.34
10655520,4.905
10679005,-0.58
10702615,-3.58
10726258,-9.02
