episode,reward
50709286,0.19
50724812,0.09
50740474,0.04
50756092,0.135
50771712,0.04
50787334,0.085
50802921,0.27
50818513,0.095
50834103,-0.08
50849598,-0.01
50865242,-0.025
50880760,0.08
50896311,-0.04
50914554,1.345
50934091,3.025
50954135,4.37
50974569,2.35
50995119,2.665
51015764,3.02
51036191,4.18
51056832,2.525
51077734,3.805
51098242,3.955
51119152,3.2
51139606,5.57
51160574,5.87
51181634,5.155
51202513,5.465
51223631,5.715
51244966,5.73
51265902,4.74
51287073,4.71
51308242,5.235
51329454,6.305
51350450,6.11
51371485,5.125
51392492,3.33
51413519,5.565
51434842,4.915
51456154,5.28
